Record Length,1.024000e+03,,          0.00000, -50.58970,
Sample Interval,4.932134e+00,,          4.93213, -48.18970,
Trigger Point,-0.000000000000e+00,,          9.86427, -40.98970,
,,,         14.79640, -39.38970,
,,,         19.72854, -40.98970,
,,,         24.66067, -44.98970,
Source,FFT,,         29.59280, -57.38970,
Vertical Units,dB,,         34.52494, -48.58970,
Vertical Scale,1.000000e+01,,         39.45707, -52.18970,
Vertical Offset,0.000000e+00,,         44.38920, -50.58970,
Horizontal Units,Hz,,         49.32134, -47.38970,
Horizontal Scale,5.050505e+02,,         54.25347, -57.38970,
Pt Fmt,Y,,         59.18561, -53.38970,
Yzero,-2.698970e+01,,         64.11774, -46.98970,
Probe Atten,1.000000e+00,,         69.04987, -44.18970,
Model Number,TBS1072B-EDU,,         73.98201, -50.18970,
Serial Number,C013385,,         78.91414, -48.98970,
Firmware Version,FV:v4.06,,         83.84628, -54.98970,
,,,88.77841, -29.38970,
,,,93.71054, -16.98970,
,,,98.64267, -14.58970,
,,,103.57480, -14.98970,
,,,108.50693, -17.78970,
,,,113.43906, -33.38970,
,,,118.37119, -42.98970,
,,,123.30332, -53.38970,
,,,128.23545, -46.58970,
,,,133.16758, -46.18970,
,,,138.09971, -49.78970,
,,,143.03184, -60.58970,
,,,147.96397, -49.38970,
,,,152.89610, -45.38970,
,,,157.82823, -48.18970,
,,,162.76036, -50.58970,
,,,167.69249, -48.18970,
,,,172.62462, -57.38970,
,,,177.55675, -44.18970,
,,,182.48888, -40.98970,
,,,187.42101, -38.98970,
,,,192.35314, -40.58970,
,,,197.28527, -46.18970,
,,,202.21740, -46.58970,
,,,207.14953, -47.78970,
,,,212.08166, -42.18970,
,,,217.01379, -40.98970,
,,,221.94592, -43.78970,
,,,226.87805, -48.18970,
,,,231.81018, -54.58970,
,,,236.74231, -48.58970,
,,,241.67444, -49.78970,
,,,246.60657, -47.38970,
,,,251.53870, -46.58970,
,,,256.47083, -53.38970,
,,,261.40296, -55.38970,
,,,266.33509, -48.18970,
,,,271.26722, -44.58970,
,,,276.19935, -47.38970,
,,,281.13148, -48.98970,
,,,286.06361, -52.98970,
,,,290.99574, -35.78970,
,,,295.92787, -25.78970,
,,,300.86000, -24.18970,
,,,305.79213, -24.58970,
,,,310.72426, -28.58970,
,,,315.65639, -49.38970,
,,,320.58852, -47.78970,
,,,325.52065, -50.58970,
,,,330.45278, -45.78970,
,,,335.38491, -44.98970,
